@RELATION binaryTraining


@ATTRIBUTE show NUMERIC
@ATTRIBUTE though NUMERIC
@ATTRIBUTE subscribe NUMERIC
@ATTRIBUTE particularly NUMERIC
@ATTRIBUTE simply NUMERIC
@ATTRIBUTE nature NUMERIC
@ATTRIBUTE ultimately NUMERIC
@ATTRIBUTE familiar NUMERIC
@ATTRIBUTE entirely NUMERIC
@ATTRIBUTE believable NUMERIC
@ATTRIBUTE appealing NUMERIC
@ATTRIBUTE fast NUMERIC
@ATTRIBUTE mostly NUMERIC
@ATTRIBUTE potential NUMERIC
@ATTRIBUTE necessary NUMERIC
@ATTRIBUTE particular NUMERIC
@ATTRIBUTE central NUMERIC
@ATTRIBUTE opportunity NUMERIC
@ATTRIBUTE largely NUMERIC
@ATTRIBUTE worthwhile NUMERIC
@ATTRIBUTE apparent NUMERIC
@ATTRIBUTE apparently NUMERIC
@ATTRIBUTE primarily NUMERIC
@ATTRIBUTE universal NUMERIC
@ATTRIBUTE superb NUMERIC
@ATTRIBUTE core NUMERIC
@ATTRIBUTE evident NUMERIC
@ATTRIBUTE therefore NUMERIC
@ATTRIBUTE competent NUMERIC
@ATTRIBUTE vastly NUMERIC
@ATTRIBUTE profanity NUMERIC
@ATTRIBUTE despite NUMERIC
@ATTRIBUTE difficult NUMERIC
@ATTRIBUTE contrived NUMERIC
@ATTRIBUTE unexpected NUMERIC
@ATTRIBUTE critical NUMERIC
@ATTRIBUTE melodramatic NUMERIC
@ATTRIBUTE unfortunate NUMERIC
@ATTRIBUTE distracting NUMERIC
@ATTRIBUTE movie NUMERIC
@ATTRIBUTE great NUMERIC
@ATTRIBUTE nice NUMERIC
@ATTRIBUTE polite NUMERIC
@ATTRIBUTE unique NUMERIC
@ATTRIBUTE best NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE compelling NUMERIC
@ATTRIBUTE true NUMERIC
@ATTRIBUTE worst NUMERIC
@ATTRIBUTE enough NUMERIC
@ATTRIBUTE idea NUMERIC
@ATTRIBUTE understand NUMERIC
@ATTRIBUTE rich NUMERIC
@ATTRIBUTE minor NUMERIC
@ATTRIBUTE upbeat NUMERIC
@ATTRIBUTE tolerable NUMERIC
@ATTRIBUTE brag NUMERIC
@ATTRIBUTE force NUMERIC
@ATTRIBUTE uneven NUMERIC
@ATTRIBUTE mess NUMERIC
@ATTRIBUTE inept NUMERIC
@ATTRIBUTE abomination NUMERIC
@ATTRIBUTE strongly NUMERIC
@ATTRIBUTE important NUMERIC
@ATTRIBUTE enhanced NUMERIC
@ATTRIBUTE recommend NUMERIC
@ATTRIBUTE delightful NUMERIC
@ATTRIBUTE easy NUMERIC
@ATTRIBUTE clich NUMERIC
@ATTRIBUTE guilty NUMERIC
@ATTRIBUTE ridiculous NUMERIC
@ATTRIBUTE badly NUMERIC
@ATTRIBUTE inane NUMERIC
@ATTRIBUTE stale NUMERIC
@ATTRIBUTE still NUMERIC
@ATTRIBUTE suppose NUMERIC
@ATTRIBUTE emotions NUMERIC
@ATTRIBUTE unfunny NUMERIC
@ATTRIBUTE remotely NUMERIC
@ATTRIBUTE sitcom NUMERIC
@ATTRIBUTE watchable NUMERIC
@ATTRIBUTE uninteresting NUMERIC
@ATTRIBUTE uninspired NUMERIC
@ATTRIBUTE academy NUMERIC
@ATTRIBUTE gripping NUMERIC
@ATTRIBUTE many NUMERIC
@ATTRIBUTE life NUMERIC
@ATTRIBUTE both NUMERIC
@ATTRIBUTE anything NUMERIC
@ATTRIBUTE fine NUMERIC
@ATTRIBUTE quite NUMERIC
@ATTRIBUTE interesting NUMERIC
@ATTRIBUTE strong NUMERIC
@ATTRIBUTE effective NUMERIC
@ATTRIBUTE acceptable NUMERIC
@ATTRIBUTE simple NUMERIC
@ATTRIBUTE perfect NUMERIC
@ATTRIBUTE wonderful NUMERIC
@ATTRIBUTE solid NUMERIC
@ATTRIBUTE nevertheless NUMERIC
@ATTRIBUTE power NUMERIC
@ATTRIBUTE fascinating NUMERIC
@ATTRIBUTE memorable NUMERIC
@ATTRIBUTE award NUMERIC
@ATTRIBUTE predictable NUMERIC
@ATTRIBUTE moving NUMERIC
@ATTRIBUTE intelligent NUMERIC
@ATTRIBUTE powerful NUMERIC
@ATTRIBUTE surprising NUMERIC
@ATTRIBUTE rare NUMERIC
@ATTRIBUTE subtle NUMERIC
@ATTRIBUTE perfectly NUMERIC
@ATTRIBUTE hilarious NUMERIC
@ATTRIBUTE brilliant NUMERIC
@ATTRIBUTE wonderfully NUMERIC
@ATTRIBUTE perspective NUMERIC
@ATTRIBUTE strength NUMERIC
@ATTRIBUTE masterpiece NUMERIC
@ATTRIBUTE fortunately NUMERIC
@ATTRIBUTE poignant NUMERIC
@ATTRIBUTE incredible NUMERIC
@ATTRIBUTE mesmerizing NUMERIC
@ATTRIBUTE outstanding NUMERIC
@ATTRIBUTE recommendation NUMERIC
@ATTRIBUTE masterful NUMERIC
@ATTRIBUTE resolved NUMERIC
@ATTRIBUTE keen NUMERIC
@ATTRIBUTE delicious NUMERIC
@ATTRIBUTE simplicity NUMERIC
@ATTRIBUTE bad NUMERIC
@ATTRIBUTE down NUMERIC
@ATTRIBUTE problem NUMERIC
@ATTRIBUTE unfortunately NUMERIC
@ATTRIBUTE supposed NUMERIC
@ATTRIBUTE worse NUMERIC
@ATTRIBUTE complex NUMERIC
@ATTRIBUTE tragedy NUMERIC
@ATTRIBUTE dull NUMERIC
@ATTRIBUTE dumb NUMERIC
@ATTRIBUTE awful NUMERIC
@ATTRIBUTE boring NUMERIC
@ATTRIBUTE bland NUMERIC
@ATTRIBUTE tedious NUMERIC
@ATTRIBUTE annoying NUMERIC
@ATTRIBUTE lame NUMERIC
@ATTRIBUTE lifeless NUMERIC
@ATTRIBUTE pointless NUMERIC
@ATTRIBUTE mindless NUMERIC
@ATTRIBUTE lackluster NUMERIC
@ATTRIBUTE embarrassing NUMERIC
@ATTRIBUTE bore NUMERIC
@ATTRIBUTE juvenile NUMERIC
@ATTRIBUTE laughable NUMERIC
@ATTRIBUTE film NUMERIC
@ATTRIBUTE story NUMERIC
@ATTRIBUTE mature-themes NUMERIC
@ATTRIBUTE best-picture NUMERIC
@ATTRIBUTE best-films NUMERIC
@ATTRIBUTE best-performance NUMERIC
@ATTRIBUTE motion-picture NUMERIC
@ATTRIBUTE character-study NUMERIC
@ATTRIBUTE one-best NUMERIC
@ATTRIBUTE runs-long NUMERIC
@ATTRIBUTE 1/2-see NUMERIC
@ATTRIBUTE director-robert NUMERIC
@ATTRIBUTE ensemble-cast NUMERIC
@ATTRIBUTE waste-time NUMERIC
@ATTRIBUTE movie-made NUMERIC
@ATTRIBUTE thumbs-down NUMERIC
@ATTRIBUTE find-film NUMERIC
@ATTRIBUTE thing-film NUMERIC
@ATTRIBUTE few-laughs NUMERIC
@ATTRIBUTE little-long NUMERIC
@ATTRIBUTE edge-seat NUMERIC
@ATTRIBUTE breaking-waves NUMERIC
@ATTRIBUTE david-lynch NUMERIC
@ATTRIBUTE best-actor NUMERIC
@ATTRIBUTE surprise-ending NUMERIC
@ATTRIBUTE myself-recommend NUMERIC
@ATTRIBUTE give-single NUMERIC
@ATTRIBUTE posword NUMERIC
@ATTRIBUTE negword NUMERIC
@ATTRIBUTE diffposs NUMERIC
@ATTRIBUTE diffneg NUMERIC
@ATTRIBUTE adjWord NUMERIC
@ATTRIBUTE adverbWord NUMERIC
@ATTRIBUTE verbWord NUMERIC
@ATTRIBUTE detWord NUMERIC
@ATTRIBUTE classFinal {0,1}


@DATA
0.00977058186448018,0,0,0,0,0,0,0,0,0,0,0.010828760740854902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011227256926262766,0,0,0,0,0.004010732575843605,0,0,0,0.0069652925856347634,0,0,0,0,0,0,0,0,0,0.012102971023258278,0,0,0,0,0,0,0.007585932886252811,0,0,0,0,0,0,0,0,0,0,0.01126564180755396,0,0,0,0,0,0,0,0,0.0034161906454938645,0,0.010531452550078015,0,0,0.005848963546455947,0,0,0.00782558501969054,0,0.02552910578350617,0,0,0,0,0.009779327244066187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014363917438978026,0,0,0,0,0,0,0,0,0,0,0.007165753347854208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.846083585357439E-4,0,0,0,0,0,0.0035971223021582736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903225806451613,0.0931899641577061,0.03584229390681003,0,0.21505376344086022,0.12186379928315412,0.3046594982078853,0.22580645161290322,1
0.04161820366702245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013663706357371042,0,0,0,0,0.00854194189817073,0,0,0.01739020325817519,0.014834478102229763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020688931160391416,0,0,0,0.01572560449348801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021219794294834855,0,0,0,0,0,0,0,0,0,0,0,0,0.01893527902343192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03176857744505441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026095618657767335,0,0,0,0,0,0,0,0,0,0,0.0016710361223776528,0.004448893789332214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15267175572519084,0.1297709923664122,0.022900763358778636,0,0.24427480916030533,0.17557251908396945,0.3053435114503817,0.24427480916030533,1
0.03659050121060363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009009792950414127,0.019872302128114593,0,0,0,0,0,0,0,0.013042393499275832,0,0,0,0,0.020331911045872706,0,0,0,0,0,0,0,0,0,0,0,0.014204532048755263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009755929155704146,0,0,0,0.01465327664760846,0,0,0,0,0,0,0,0.018010615670665194,0,0.018801105842855687,0,0.01877906506969334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00937677864930992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.345829933942032E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15436241610738255,0.08053691275167785,0.0738255033557047,0,0.24161073825503357,0.1342281879194631,0.348993288590604,0.19463087248322147,1
0.026044512804362777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022801853921217922,0.009429850372895144,0,0,0.03602589831423769,0.007127352794015069,0,0,0,0.02475562587760636,0.007587701781735202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03241137098161584,0,0.010394018022045919,0.011256630592706748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02104112556931678,0,0,0,0,0,0,0,0,0,0,0,0,0,6.971520128390845E-4,0,0,0,0,0,0,0,0,0.00641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1464968152866242,0.15286624203821655,0,0.006369426751592355,0.25477707006369427,0.21019108280254778,0.4012738853503185,0.19745222929936307,1
0.02241770016603594,0,0,0,0,0,0,0,0,0.009415791648591668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011775957452734253,0.009740042819371955,0,0,0,0.011042707782832556,0,0,0,0.006392488919052957,0,0,0,0,0.00996531166393103,0,0,0,0.011225154598984008,0,0,0,0,0,0.017830591986916285,0,0.006962089721264914,0,0,0,0,0,0,0,0,0.00926116019087429,0,0,0,0,0,0,0,0,0,0,0.009405761744336725,0,0,0,0.00478168896118394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009204212813764169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.200846448403702E-4,0.0019171219947451317,0,0,0,0.0033003300330033004,0,0,0,0.0033003300330033004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12828947368421054,0.07894736842105263,0.04934210526315791,0,0.2236842105263158,0.11513157894736842,0.32894736842105265,0.23684210526315788,1
0.011051320298067449,0,0,0,0,0,0,0,0,0.007736218003167209,0,0.008165470937023021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012002310886718921,0.014513071887694108,0.004001314887958209,0,0,0,0.006048618317083058,0,0.006331149194286375,0,0.005252207111870538,0.0032196464317092613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025759924056561845,0,0,0,0.003928739038378156,0.0044104346742194845,0.00955292434083762,0.0055340350492138314,0,0,0,0,0,0,0,0,0,0,0.007571256136717562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010831170176959106,0,0,0,0,0,0,0,0,0,0.005105484374471002,0.005403365362300875,0,0,0,0,0.008558200914907171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.874556703978617E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15135135135135136,0.08108108108108109,0.07027027027027027,0,0.21621621621621623,0.11621621621621622,0.34594594594594597,0.2648648648648649,1
0.012620334908286901,0.00510998320660592,0,0,0,0,0,0,0.008605841632772051,0,0,0.009324766193513943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015192438935934933,0.009138805608299612,0,0,0,0,0,0.007230016055203575,0,0.0059978908376299355,0.0036767567275692178,0,0,0,0.009350168968626645,0,0,0,0,0,0,0,0,0,0,0,0.006532331096495475,0,0,0,0,0,0,0,0,0.004344741817941025,0,0,0,0,0,0,0,0,0,0,0.0029417197225086052,0.004289804093554577,0,0,0,0.010073214996674129,0,0.006319731383361474,0.006738698211400187,0,0.007327798882302695,0,0.01581824137362277,0,0.00765593071626414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008624321103377644,0,0,0,0,0,0.009507139392186803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013512699508115588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13580246913580246,0.06172839506172839,0.07407407407407407,0,0.2006172839506173,0.16049382716049382,0.3333333333333333,0.2191358024691358,1
0.022162539351137975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010914302029363455,0,0,0,0,0,0,0,0.018521273388788215,0.01579932220643983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017207116059061254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.898606993149291E-4,0.004738252734979838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11382113821138211,0.08130081300813008,0.03252032520325203,0,0.2682926829268293,0.17886178861788618,0.34959349593495936,0.21138211382113822,1
0.03097718568397694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005085072536407974,0,0,0,0,0.006357922662842987,0,0,0,0.011041571769273291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012025427700366671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020162381661452948,0,0,0.015794278708087306,0,0.009637472053245619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159168452874176,0,0,0,0,0,0,0,0,0,0.01835298546191582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007938295561063513,0,0,0,0,0,0,0,0,0,0,0,0,0.019423443432770006,0,0,0,0,0,0,0,0,0,0,0.0012437825683606395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09659090909090909,0.11931818181818182,0,0.022727272727272735,0.25,0.09659090909090909,0.30113636363636365,0.25,1
0.019062883497831962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009387826221060875,0,0.017758788161472708,0,0,0,0,0,0.015930885502244405,0.013589626792951741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006665155175474043,0.009719556128053726,0,0,0.010165268840558865,0,0.024717356686083346,0,0,0,0,0,0.017919965751936284,0,0,0,0.03753261167733027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.654046574527011E-4,0.008151120089545735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11888111888111888,0.06993006993006994,0.048951048951048945,0,0.25874125874125875,0.1048951048951049,0.34965034965034963,0.18181818181818182,1
0.019062883497831962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009387826221060875,0,0.017758788161472708,0,0,0,0,0,0.015930885502244405,0.013589626792951741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006665155175474043,0.009719556128053726,0,0,0.010165268840558865,0,0.024717356686083346,0,0,0,0,0,0.017919965751936284,0,0,0,0.03753261167733027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.654046574527011E-4,0.008151120089545735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11888111888111888,0.06993006993006994,0.048951048951048945,0,0.25874125874125875,0.1048951048951049,0.34965034965034963,0.18181818181818182,1
0.01597261136830061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009543150159777483,0,0,0,0,0,0,0.005243981053170723,0,0,0,0,0.017484287322818214,0,0,0,0.007591080591375387,0,0.009183109301185072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011348688928139256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003723114023799954,0.005429283305905011,0,0.006625762036606363,0,0,0,0,0.008528664923803362,0,0.00927424546041435,0,0.010009980869245658,0,0,0,0,0,0.0218856622701992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005457578198231165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025653015472438187,0.002276582368759844,0,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784313725490196,0,0,0,0.13671875,0.1015625,0.03515625,0,0.23828125,0.11328125,0.296875,0.21484375,1
0.024691959603170024,0,0,0.008510078766305303,0,0,0,0,0,0,0,0.021892929323902303,0,0.010858447659889395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016213274753764554,0.010728163105395198,0,0,0,0.008108654990292506,0,0,0,0.007041002287652533,0.004316192680189951,0,0,0,0,0,0,0,0,0.012234525056119782,0,0,0,0,0,0,0.007668388678494689,0.011988791011414125,0,0,0,0,0,0,0,0.005100349090626421,0,0,0,0,0,0,0,0,0,0,0.003453323152510102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005062101517199921,0.0068443087628777925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013227746454841077,0,0,0,0,0,0.016090054449586957,0,0,7.931367102589585E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.09420289855072464,0.03623188405797101,0,0.21739130434782608,0.14130434782608695,0.33695652173913043,0.2608695652173913,1
0.01642164060355404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012579938483643822,0.011891457899956123,0,0,0,0,0,0,0,0.007804484463422084,0.019136854292890387,0,0,0,0,0,0,0,0,0.013561160303168913,0,0,0,0,0,0,0.00849990070387363,0,0,0,0,0,0,0,0,0.005653398992019647,0,0,0,0,0,0,0,0,0,0,0.007655559759781431,0,0.005900151127453345,0,0.005837885318071958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011237271869013283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005611004091354129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002637418458210513,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963855421686747,0.1285140562248996,0,0.03212851405622488,0.25301204819277107,0.11646586345381527,0.39759036144578314,0.21285140562248997,1
0.04848602976622478,0,0,0,0.009776233825911888,0,0,0,0,0,0,0.011941597813037618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008843604411144302,0.005851725330215562,0,0,0,0.00442290272197773,0,0,0,0.015362186809423707,0,0,0,0.011736428407496046,0,0,0,0,0,0,0,0,0,0,0,0,0.008365514921994206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058068681056754265,0,0,0.012900085608389004,0,0,0,0.008358965510106342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012107001409620625,0,0,0,0.013210445610347392,0,0,0,0,0,0,0,0,0,0,0,0,0.005522292564218096,0.007466518650412137,0,0,0,0,0,0,0,0,0.013057141163568119,0,0,0,0,0,0,0,0,0,0,0,0,0,8.652400475552274E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10276679841897234,0.07114624505928854,0.03162055335968379,0,0.22529644268774704,0.16205533596837945,0.308300395256917,0.2450592885375494,1
0.03494861974602526,0,0,0,0,0,0,0,0,0,0,0.025822429458961692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764933988382738,0.012653730842261004,0,0,0,0,0,0,0,0.01660954385805213,0.010181787860960913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008146300770023832,0,0,0,0.01242421747179417,0.013947528456933414,0.015105051308162048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011941367681599816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037419783253243174,0.004981240054722394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11965811965811966,0.13675213675213677,0,0.017094017094017103,0.3333333333333333,0.1111111111111111,0.3162393162393162,0.24786324786324787,1
0.013275936721704401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005811511470180541,0.01922709751356542,0,0,0.009181925382037855,0.003633098664481707,0,0.007605601304824541,0,0.00630946958244188,0.0038677570770533336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012546857538422716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006189072662940183,0,0.004769927372519101,0,0.004719589104545187,0.005298249446302627,0,0,0,0,0.0231253912779163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004536168892036293,0,0,0,0,0,0,0,0,0,0,0.010888332785935732,0,0,0,0,0,0,0,0,0,0,0,0,0.0014214657924121593,0.0018922243065016887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17207792207792208,0.09415584415584416,0.07792207792207792,0,0.2662337662337662,0.14285714285714285,0.32142857142857145,0.22402597402597402,1
0.03182092225902689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006964768610177458,0,0,0,0.011004019523998673,0,0,0,0,0.007561543312809724,0,0.009147377358378905,0.010210076411388594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005477417700439269,0,0,0,0,0,0,0,0,0,0,0,0.005408157689928727,0,0,0.011312322522956558,0,0.006876618688929803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005436342485397581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517732763870527E-4,0.0022677240716051364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11284046692607004,0.09727626459143969,0.01556420233463035,0,0.2140077821011673,0.16731517509727625,0.38132295719844356,0.2178988326848249,1
0.025147530813560616,0,0,0,0,0,0,0,0,0,0,0.02229685790921415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013094388090094902,0,0,0,0,0,0.006604965065740246,0.005463049847027813,0,0,0,0,0,0,0,0.007170910078937635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01072053271440461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035170376018184065,0,0,0,0.005363961048708183,0.012043253353957263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020068633339713607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.077702288984226E-4,0.0021505722745480444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11808118081180811,0.0996309963099631,0.01845018450184502,0,0.21033210332103322,0.14760147601476015,0.3800738007380074,0.2177121771217712,1
